customer_id,recency_days,frequency,monetary_total,avg_order_value,tenure_days,delivery_share,avg_items_per_order,item_diversity,tip_rate,modifiers_per_order,lapsed
2836,82,2,1726.03,863.015000,195,1.00000,12.0000,8,0.000000,7.0000,1
2844,29,3,125.06,41.686667,248,1.00000,3.0000,5,0.039981,0.6667,1
2845,33,2,80.79,40.395000,244,0.50000,2.5000,5,0.000000,3.5000,0
2846,75,36,774.24,21.506667,202,0.97222,2.6667,40,0.000000,0.6667,0
2850,32,4,155.12,38.780000,245,1.00000,2.5000,8,0.113589,3.2500,0
2857,15,25,974.63,38.985200,261,1.00000,2.2400,19,0.000000,1.9600,0
2865,45,3,105.93,35.310000,231,0.00000,3.0000,4,0.000000,0.3333,0
2872,16,4,522.14,130.535000,259,1.00000,8.2500,16,0.142874,8.7500,1
2875,2,10,319.32,31.932000,273,0.90000,5.1000,13,0.060754,2.4000,1
2883,86,3,135.36,45.120000,189,0.00000,3.0000,4,0.000000,5.0000,1
2884,51,3,117.35,39.116667,224,0.00000,2.0000,5,0.042608,1.3333,0
2885,23,5,172.82,34.564000,252,0.00000,3.0000,7,0.086796,2.6000,0
2886,79,2,63.13,31.565000,196,0.00000,1.5000,2,0.000000,0.0000,1
2892,44,5,226.26,45.252000,231,1.00000,3.0000,8,0.118757,3.4000,0
2895,68,2,97.61,48.805000,207,0.50000,3.5000,6,0.095687,3.5000,1
2899,1,3,264.68,88.226667,274,1.00000,4.6667,8,0.124754,5.3333,1
2901,1,3,55.23,18.410000,274,0.00000,1.3333,3,0.036212,3.0000,0
2903,88,6,160.23,26.705000,187,0.00000,2.5000,6,0.000000,0.1667,0
2904,56,9,319.86,35.540000,219,0.88889,2.2222,5,0.003126,0.6667,1
2908,86,5,570.35,114.070000,188,0.20000,3.4000,12,0.000000,0.4000,1
2910,21,5,181.34,36.268000,253,1.00000,2.2000,3,0.044116,1.6000,1
2913,43,10,649.48,64.948000,231,1.00000,2.9000,10,0.000000,2.2000,1
2917,16,5,162.48,32.496000,258,0.40000,1.8000,8,0.086288,0.2000,1
2921,14,13,537.32,41.332308,260,1.00000,2.4615,10,0.009305,3.8462,0
2922,84,7,214.00,30.571429,190,0.14286,1.4286,4,0.000000,1.1429,1
2923,68,4,263.51,65.877500,206,1.00000,3.2500,9,0.000000,3.5000,0
2926,1,9,248.33,27.592222,273,0.00000,1.4444,6,0.032698,2.0000,1
2929,85,6,400.53,66.755000,189,1.00000,2.8333,9,0.000000,1.1667,0
2934,19,4,100.06,25.015000,254,0.00000,3.7500,4,0.000000,0.0000,0
2955,87,2,54.90,27.450000,185,0.00000,3.5000,5,0.054645,4.0000,0
2960,1,7,301.82,43.117143,271,1.00000,3.0000,10,0.000000,2.7143,0
2961,15,31,1017.65,32.827419,257,0.25806,3.7419,29,0.011792,4.8710,0
2963,8,8,242.15,30.268750,264,0.87500,1.6250,4,0.004130,0.0000,0
2965,34,2,127.39,63.695000,238,0.00000,4.5000,8,0.067666,0.0000,1
2969,41,5,130.54,26.108000,230,0.00000,1.4000,4,0.000000,4.2000,0
2971,16,6,169.08,28.180000,255,0.00000,2.0000,9,0.108233,2.5000,0
2985,33,3,310.12,103.373333,237,1.00000,10.6667,10,0.106088,11.3333,1
2992,29,2,117.31,58.655000,241,1.00000,3.5000,6,0.151735,2.0000,0
2994,23,5,366.15,73.230000,247,0.60000,4.2000,12,0.154718,3.0000,0
2996,67,6,312.81,52.135000,203,0.16667,9.3333,7,0.009590,2.0000,0
2997,60,2,75.34,37.670000,210,0.00000,2.0000,4,0.119458,0.5000,1
3003,89,2,46.01,23.005000,181,1.00000,1.0000,2,0.000000,1.5000,0
3004,9,8,694.83,86.853750,260,1.00000,5.7500,16,0.139646,10.6250,0
3005,74,8,184.99,23.123750,195,1.00000,1.2500,9,0.048651,0.8750,1
3013,71,3,72.76,24.253333,198,0.00000,1.3333,4,0.000000,1.0000,1
3024,89,2,70.99,35.495000,180,0.50000,2.0000,4,0.140865,1.0000,1
3027,20,7,393.24,56.177143,249,0.00000,7.7143,5,0.000000,0.2857,1
3030,50,6,516.57,86.095000,217,0.16667,4.1667,13,0.072033,2.5000,0
3032,9,14,684.52,48.894286,258,0.00000,2.7143,7,0.005844,6.0000,0
3044,42,9,423.88,47.097778,225,0.88889,1.8889,8,0.047891,0.2222,0
3045,90,2,77.65,38.825000,177,0.50000,2.5000,5,0.104314,0.5000,1
3051,8,5,181.05,36.210000,259,1.00000,2.2000,8,0.113505,1.8000,0
3055,32,4,490.19,122.547500,234,1.00000,6.2500,14,0.000000,2.7500,1
3058,8,3,127.72,42.573333,258,1.00000,3.6667,4,0.117444,3.3333,0
3061,68,2,64.59,32.295000,198,0.50000,3.0000,6,0.000000,3.5000,1
3062,37,3,152.87,50.956667,229,1.00000,3.0000,6,0.163538,5.3333,0
3074,34,2,80.25,40.125000,231,0.50000,3.0000,6,0.000000,4.5000,1
3081,63,4,121.10,30.275000,202,0.50000,2.2500,5,0.028902,3.2500,1
3092,21,2,54.57,27.285000,243,0.00000,1.5000,3,0.000000,1.5000,1
3098,43,7,149.33,21.332857,221,0.00000,2.0000,5,0.046876,6.4286,0
3100,41,10,306.11,30.611000,223,0.20000,1.9000,18,0.103427,2.3000,0
3113,56,7,284.62,40.660000,207,0.00000,2.7143,11,0.000000,0.5714,0
3117,83,3,98.15,32.716667,180,0.33333,3.0000,8,0.040754,1.6667,1
3119,30,2,80.64,40.320000,233,1.00000,5.5000,9,0.044643,1.5000,1
3133,56,4,117.70,29.425000,206,1.00000,1.5000,4,0.000000,0.5000,1
3137,72,5,368.54,73.708000,190,1.00000,3.6000,4,0.064579,1.8000,1
3139,61,2,26.64,13.320000,200,0.00000,1.0000,2,0.000000,0.0000,1
3142,43,2,109.20,54.600000,218,1.00000,2.5000,3,0.118132,3.5000,1
3149,1,9,846.00,94.000000,260,1.00000,5.6667,13,0.098215,8.1111,0
3155,15,10,511.56,51.156000,246,1.00000,3.1000,11,0.136152,2.5000,0
3157,37,3,158.80,52.933333,224,0.66667,3.0000,8,0.090365,2.3333,0
3158,58,4,105.76,26.440000,203,0.50000,1.2500,2,0.109682,0.7500,1
3160,2,10,331.21,33.121000,259,0.20000,2.8000,9,0.009058,3.0000,0
3162,63,2,44.94,22.470000,198,0.00000,1.5000,3,0.000000,1.5000,0
3168,9,6,397.02,66.170000,252,1.00000,4.3333,11,0.152385,1.1667,0
3170,1,2,70.62,35.310000,259,0.00000,3.5000,6,0.000000,2.0000,1
3176,18,3,131.61,43.870000,242,0.00000,4.0000,5,0.000000,0.3333,0
3202,9,11,481.29,43.753636,250,0.90909,3.4545,15,0.096262,1.0909,0
3204,37,4,174.85,43.712500,222,0.00000,3.2500,7,0.051473,2.0000,0
3208,38,6,141.98,23.663333,220,0.00000,1.5000,8,0.022186,0.0000,0
3210,21,18,568.04,31.557778,237,0.72222,2.2778,7,0.147173,1.3333,0
3229,2,12,219.06,18.255000,255,0.00000,2.0833,5,0.000000,0.3333,0
3240,2,3,112.35,37.450000,255,1.00000,2.0000,5,0.000000,1.3333,0
3246,53,4,131.26,32.815000,203,0.00000,2.5000,2,0.038092,0.5000,1
3254,39,2,85.60,42.800000,217,0.00000,2.5000,3,0.000000,0.5000,0
3265,2,36,992.43,27.567500,253,1.00000,1.8889,12,0.000000,0.3056,0
3270,9,3,169.82,56.606667,246,1.00000,3.6667,10,0.000000,3.0000,1
3273,78,9,343.59,38.176667,177,1.00000,2.5556,12,0.137373,1.2222,0
3274,71,3,74.27,24.756667,184,0.00000,2.0000,3,0.121179,0.0000,1
3285,5,2,87.04,43.520000,249,0.00000,3.5000,6,0.114890,1.0000,1
3286,64,2,47.08,23.540000,190,0.00000,10.0000,4,0.000000,1.5000,1
3288,65,3,162.45,54.150000,189,0.00000,3.6667,5,0.110803,2.0000,1
3291,2,17,742.04,43.649412,252,0.00000,3.4706,18,0.000000,6.7647,0
3301,61,7,152.18,21.740000,193,0.28571,1.5714,4,0.052569,2.0000,0
3302,21,4,319.43,79.857500,233,1.00000,5.7500,13,0.000000,10.7500,1
3303,27,2,185.27,92.635000,227,0.00000,6.0000,7,0.070168,4.5000,1
3307,16,8,447.89,55.986250,238,1.00000,3.2500,13,0.108888,3.5000,0
3313,13,21,296.31,14.110000,240,0.09524,3.4286,17,0.000000,1.4762,0
3314,39,4,85.78,21.445000,214,0.00000,3.5000,8,0.058289,1.0000,1
3316,23,4,181.17,45.292500,230,0.25000,2.7500,8,0.160071,2.7500,0
3326,64,14,282.47,20.176429,189,0.00000,1.3571,3,0.000000,0.0714,1
3331,26,2,86.67,43.335000,227,1.00000,5.5000,5,0.000000,3.0000,0
3336,70,4,81.25,20.312500,182,0.00000,1.5000,4,0.012308,3.2500,0
3338,9,4,127.36,31.840000,243,0.25000,2.0000,6,0.092651,2.5000,1
3340,48,4,154.50,38.625000,204,0.75000,2.2500,5,0.084142,2.0000,0
3344,32,8,389.73,48.716250,220,1.00000,2.7500,9,0.132348,2.5000,0
3345,38,5,262.96,52.592000,214,1.00000,6.0000,11,0.000000,8.6000,0
3348,70,2,77.27,38.635000,182,1.00000,2.0000,4,0.000000,1.5000,1
3351,3,3,107.16,35.720000,248,0.66667,1.6667,3,0.151176,6.0000,0
3354,26,4,152.71,38.177500,225,0.75000,1.7500,6,0.019645,0.7500,0
3355,76,7,225.42,32.202857,175,0.28571,2.5714,10,0.022181,1.5714,0
3366,60,6,208.07,34.678333,190,0.00000,2.1667,7,0.076897,2.1667,1
3367,54,3,162.94,54.313333,196,0.00000,4.0000,8,0.067510,6.0000,1
3368,21,4,401.23,100.307500,229,0.75000,6.5000,10,0.000000,3.7500,0
3374,3,6,345.16,57.526667,246,0.66667,3.3333,9,0.005794,0.1667,1
3379,89,4,133.49,33.372500,160,0.00000,2.0000,2,0.000000,3.2500,1
3384,2,2,57.66,28.830000,247,0.00000,2.5000,4,0.035033,1.0000,1
3385,86,2,153.75,76.875000,163,0.50000,3.0000,4,0.000000,5.0000,0
3386,29,5,377.17,75.434000,220,0.80000,4.8000,10,0.015908,2.0000,0
3395,5,26,741.61,28.523462,243,1.00000,1.1154,4,0.000000,1.0000,0
3402,2,2,106.02,53.010000,246,0.50000,3.5000,6,0.132051,2.0000,0
3412,1,9,365.80,40.644444,246,1.00000,2.3333,9,0.144341,2.8889,0
3413,28,3,153.81,51.270000,219,0.00000,5.6667,7,0.000000,0.3333,0
3422,42,4,370.68,92.670000,205,1.00000,5.2500,14,0.000000,3.0000,1
3423,23,10,235.82,23.582000,224,1.00000,1.2000,7,0.112374,1.0000,0
3428,43,3,137.10,45.700000,204,1.00000,2.3333,7,0.098468,1.6667,1
3432,58,5,150.33,30.066000,189,0.00000,1.6000,6,0.000000,1.4000,0
3434,28,2,58.85,29.425000,218,0.00000,2.5000,5,0.000000,3.5000,0
3436,9,11,247.68,22.516364,237,1.00000,2.9091,6,0.000000,3.4545,0
3442,53,4,184.15,46.037500,193,1.00000,2.7500,8,0.130166,4.5000,0
3447,77,10,187.78,18.778000,169,0.00000,1.6000,7,0.000000,0.1000,1
3449,50,3,117.00,39.000000,196,0.00000,2.3333,7,0.085470,2.0000,0
3458,43,6,242.07,40.345000,202,0.83333,3.0000,10,0.113190,1.3333,0
3467,16,5,375.77,75.154000,229,1.00000,4.2000,8,0.124358,6.6000,0
3474,33,2,30.25,15.125000,211,0.50000,1.0000,2,0.115702,1.0000,1
3476,57,9,355.12,39.457778,187,1.00000,2.7778,7,0.000000,0.4444,0
3479,5,9,152.55,16.950000,239,0.00000,1.0000,6,0.074140,0.2222,0
3483,61,2,71.29,35.645000,183,1.00000,1.0000,1,0.069435,3.5000,1
3484,15,2,175.54,87.770000,229,0.00000,14.0000,7,0.017090,3.0000,0
3489,80,4,108.06,27.015000,163,0.00000,2.2500,7,0.000000,0.2500,1
3494,8,2,36.65,18.325000,235,0.00000,3.0000,4,0.000000,2.0000,0
3499,49,4,146.33,36.582500,194,0.00000,6.7500,4,0.000000,0.0000,1
3504,14,4,131.26,32.815000,229,1.00000,3.0000,7,0.038092,1.7500,1
3508,27,7,355.05,50.721429,216,1.00000,2.0000,7,0.000000,0.7143,0
3512,84,2,38.25,19.125000,158,0.00000,4.5000,7,0.000000,1.0000,1
3540,12,7,335.03,47.861429,229,0.28571,5.1429,20,0.000000,3.7143,0
3543,77,9,208.70,23.188889,164,0.33333,1.6667,8,0.028749,1.5556,1
3544,68,4,121.98,30.495000,173,0.00000,1.7500,6,0.000000,1.5000,0
3545,13,4,142.08,35.520000,228,0.25000,2.5000,9,0.066160,2.0000,0
3551,18,4,128.93,32.232500,223,0.00000,2.5000,7,0.000000,1.2500,0
3554,1,4,267.90,66.975000,240,0.00000,4.0000,10,0.018664,3.5000,0
3556,84,2,18.12,9.060000,157,0.50000,1.0000,2,0.000000,0.5000,1
3564,5,13,496.28,38.175385,235,0.15385,2.3846,15,0.066636,1.6923,0
3567,13,4,180.03,45.007500,227,0.00000,3.5000,9,0.000000,0.7500,0
3568,36,2,116.28,58.140000,204,1.00000,2.5000,4,0.043000,1.5000,1
3575,4,6,270.01,45.001667,236,1.00000,2.8333,13,0.000000,2.1667,0
3590,9,10,395.02,39.502000,230,0.40000,2.9000,12,0.000000,2.1000,0
3591,11,10,193.94,19.394000,228,0.00000,2.0000,6,0.000000,2.2000,0
3601,65,4,368.69,92.172500,174,0.00000,5.0000,10,0.103203,1.2500,0
3604,28,15,510.39,34.026000,211,0.00000,2.3333,10,0.000000,3.6000,0
3607,9,7,411.25,58.750000,230,0.00000,3.5714,11,0.080243,6.2857,0
3610,36,5,248.43,49.686000,203,0.60000,3.8000,4,0.059977,2.6000,0
3612,78,4,255.18,63.795000,160,0.75000,3.0000,8,0.000000,3.0000,0
3614,3,14,380.64,27.188571,235,0.64286,4.0000,14,0.000394,2.5714,0
3618,7,14,494.35,35.310714,231,0.00000,2.5000,13,0.000000,1.5714,0
3625,50,3,89.53,29.843333,188,0.00000,2.0000,5,0.055847,1.6667,0
3631,22,6,332.86,55.476667,216,1.00000,2.1667,6,0.069098,0.6667,0
3639,57,4,131.93,32.982500,180,0.00000,2.5000,7,0.022739,0.2500,1
3640,25,6,273.55,45.591667,212,0.00000,6.1667,10,0.000000,3.8333,1
3641,75,2,47.08,23.540000,161,0.00000,2.5000,5,0.000000,0.5000,1
3647,1,4,158.47,39.617500,235,1.00000,2.7500,10,0.091879,2.5000,0
3654,11,11,278.95,25.359091,225,0.90909,2.2727,10,0.079943,1.0909,0
3655,62,2,53.77,26.885000,174,0.00000,3.0000,4,0.000000,1.0000,1
3657,88,3,52.12,17.373333,147,0.00000,1.3333,3,0.081543,1.0000,1
3660,83,47,769.79,16.378511,152,0.00000,2.3404,13,0.009639,0.8298,0
3663,51,4,152.26,38.065000,184,0.00000,2.5000,6,0.019703,2.7500,0
3669,58,6,131.06,21.843333,177,0.00000,5.8333,1,0.000000,0.0000,1
3673,63,3,119.75,39.916667,171,0.00000,2.3333,5,0.039415,1.0000,1
3678,8,6,284.73,47.455000,226,0.16667,4.8333,14,0.035121,0.1667,1
3679,70,2,130.24,65.120000,164,1.00000,3.0000,6,0.000000,2.0000,1
3682,61,3,144.89,48.296667,173,0.66667,3.3333,10,0.034509,3.3333,0
3688,2,26,1279.63,49.216538,231,0.00000,4.3077,7,0.063260,7.1154,0
3691,30,3,90.95,30.316667,203,1.00000,2.0000,6,0.000000,3.0000,1
3693,27,2,70.13,35.065000,206,0.00000,3.0000,3,0.099815,1.5000,0
3700,2,3,241.50,80.500000,231,1.00000,6.3333,11,0.000000,0.3333,0
3708,16,3,129.19,43.063333,216,1.00000,2.3333,4,0.068504,2.3333,1
3722,9,2,165.58,82.790000,223,1.00000,5.5000,9,0.153400,6.5000,1
3725,1,3,60.56,20.186667,230,0.00000,1.3333,4,0.000000,1.3333,1
3727,23,3,98.17,32.723333,208,0.66667,3.0000,8,0.000000,1.3333,1
3728,7,2,113.42,56.710000,224,0.00000,3.0000,4,0.000000,1.5000,1
3740,2,6,701.50,116.916667,229,0.66667,3.6667,15,0.066515,2.3333,0
3744,26,3,87.36,29.120000,205,1.00000,1.6667,3,0.000000,0.6667,0
3751,84,4,88.86,22.215000,147,0.00000,2.2500,6,0.056268,2.2500,0
3777,29,3,119.64,39.880000,200,1.00000,2.0000,2,0.000000,1.0000,1
3778,18,9,312.33,34.703333,211,0.00000,2.4444,15,0.054430,1.1111,0
3779,68,3,56.17,18.723333,161,0.00000,2.6667,6,0.000000,1.6667,0
3791,77,5,130.80,26.160000,151,0.00000,2.4000,9,0.000000,1.6000,0
3794,58,6,198.62,33.103333,170,0.00000,2.0000,6,0.124509,2.1667,0
3800,38,6,341.08,56.846667,190,1.00000,3.3333,13,0.000000,1.0000,0
3801,54,5,104.33,20.866000,174,0.00000,1.6000,6,0.000000,0.8000,0
3803,2,16,839.12,52.445000,225,1.00000,2.7500,18,0.134152,3.8125,0
3816,65,4,83.76,20.940000,161,0.25000,1.0000,2,0.163204,1.0000,0
3818,28,6,350.95,58.491667,198,1.00000,2.8333,7,0.000000,2.3333,0
3826,30,2,111.65,55.825000,196,0.00000,3.5000,5,0.089566,4.5000,0
3829,41,3,160.51,53.503333,185,0.33333,3.3333,10,0.012460,3.3333,1
3830,2,15,540.70,36.046667,224,1.00000,2.8667,12,0.018495,2.6000,1
3833,88,4,228.22,57.055000,137,0.50000,4.2500,4,0.088073,2.5000,1
3834,7,3,158.87,52.956667,218,0.66667,4.3333,10,0.127777,4.0000,0
3849,79,9,203.95,22.661111,146,0.00000,1.3333,6,0.029419,1.0000,1
3852,27,6,362.41,60.401667,198,1.00000,3.3333,14,0.151900,5.3333,1
3858,21,8,338.51,42.313750,203,0.50000,2.2500,7,0.000000,1.8750,1
3860,44,5,210.25,42.050000,180,0.00000,5.4000,11,0.000000,2.4000,1
3872,24,8,337.84,42.230000,200,0.00000,1.8750,4,0.079919,1.3750,1
3885,5,7,532.07,76.010000,217,0.14286,7.2857,6,0.000000,0.2857,1
3886,31,6,238.61,39.768333,191,1.00000,3.6667,14,0.000000,4.0000,0
3889,75,5,143.38,28.676000,147,0.00000,1.2000,3,0.000000,0.4000,0
3894,1,2,32.42,16.210000,221,0.00000,1.0000,2,0.092535,1.0000,1
3900,64,2,19.26,9.630000,157,0.00000,2.5000,4,0.000000,0.0000,1
3908,37,2,79.18,39.590000,184,1.00000,3.0000,4,0.000000,2.5000,0
3911,45,8,2338.94,292.367500,175,1.00000,10.8750,15,0.079245,1.7500,0
3912,27,3,293.34,97.780000,193,0.00000,4.0000,2,0.044317,0.6667,0
3914,90,3,60.18,20.060000,130,0.00000,3.0000,5,0.000000,0.3333,1
3915,15,2,115.01,57.505000,205,1.00000,4.0000,8,0.148683,2.5000,1
3917,26,3,49.94,16.646667,194,0.00000,1.0000,1,0.100120,1.0000,1
3922,5,2,108.79,54.395000,215,0.00000,2.0000,4,0.045960,3.5000,1
3923,71,2,98.24,49.120000,149,1.00000,3.5000,7,0.000000,1.0000,1
3927,73,7,192.30,27.471429,147,1.00000,1.1429,3,0.145606,0.0000,0
3936,57,4,60.18,15.045000,162,0.00000,1.0000,2,0.000000,1.0000,0
3940,85,2,118.96,59.480000,134,0.00000,8.0000,5,0.042031,3.0000,0
3943,3,2,88.36,44.180000,216,1.00000,3.0000,6,0.086012,2.5000,1
3947,57,3,97.91,32.636667,162,0.33333,2.0000,4,0.038300,2.3333,0
3949,56,3,84.06,28.020000,163,0.33333,1.6667,4,0.153462,2.0000,1
3950,60,2,56.71,28.355000,159,0.00000,2.0000,3,0.000000,0.0000,1
3951,17,17,591.17,34.774706,202,0.94118,1.8824,6,0.094727,1.4118,0
3954,78,5,123.74,24.748000,141,0.20000,2.4000,9,0.048812,1.6000,0
3957,77,3,42.80,14.266667,141,1.00000,1.6667,3,0.000000,1.3333,1
3968,72,2,86.67,43.335000,146,0.00000,3.5000,4,0.000000,0.0000,1
3978,76,4,104.59,26.147500,142,0.25000,1.7500,7,0.000000,3.5000,0
3982,1,2,77.80,38.900000,216,0.00000,4.0000,5,0.047558,0.5000,1
3984,7,4,128.93,32.232500,210,0.75000,2.5000,7,0.000000,3.7500,0
3987,81,3,68.48,22.826667,136,0.00000,1.3333,2,0.000000,1.0000,0
3997,12,2,44.94,22.470000,204,0.00000,1.5000,2,0.000000,1.5000,1
4017,5,7,260.39,37.198571,209,0.00000,4.5714,10,0.057990,4.5714,0
4033,22,5,165.62,33.124000,191,0.20000,1.8000,7,0.030190,1.0000,0
4034,62,2,85.81,42.905000,151,1.00000,1.5000,2,0.000000,1.0000,1
4036,49,5,247.62,49.524000,164,0.60000,4.6000,8,0.020192,5.2000,1
4040,85,2,18.19,9.095000,127,0.00000,2.0000,3,0.000000,2.0000,1
4043,27,4,68.48,17.120000,185,1.00000,1.0000,1,0.000000,1.0000,0
4046,44,5,178.74,35.748000,168,0.00000,2.8000,6,0.039163,2.4000,1
4052,78,2,52.96,26.480000,134,1.00000,2.5000,4,0.000000,1.5000,1
4054,71,3,173.05,57.683333,141,0.00000,2.6667,5,0.033863,3.3333,0
4057,57,2,110.70,55.350000,155,1.00000,4.0000,7,0.144535,3.0000,1
4059,72,3,116.14,38.713333,140,1.00000,3.0000,4,0.000000,1.0000,1
4069,42,3,56.71,18.903333,169,1.00000,1.3333,4,0.000000,0.0000,0
4073,9,3,87.60,29.200000,202,0.33333,2.0000,5,0.022831,1.3333,1
4075,79,6,825.71,137.618333,132,0.50000,9.3333,13,0.048443,4.5000,0
4077,44,4,126.26,31.565000,167,0.00000,1.7500,4,0.000000,2.0000,0
4082,86,2,115.58,57.790000,124,1.00000,3.5000,6,0.000000,2.0000,0
4085,21,2,115.87,57.935000,189,1.00000,3.5000,5,0.094934,7.0000,1
4086,61,6,276.50,46.083333,148,0.83333,2.8333,10,0.135081,4.0000,0
4092,16,8,254.56,31.820000,192,0.87500,2.3750,15,0.062854,1.6250,0
4095,55,4,192.06,48.015000,153,0.00000,4.7500,13,0.000000,2.5000,0
4099,65,2,84.18,42.090000,143,0.50000,2.5000,5,0.059397,1.5000,1
4117,79,2,40.66,20.330000,127,0.00000,1.0000,1,0.000000,3.5000,0
4123,38,3,82.62,27.540000,168,0.66667,1.0000,2,0.072622,0.0000,0
4127,31,3,92.19,30.730000,174,0.66667,2.0000,4,0.106302,4.0000,1
4146,2,2,98.90,49.450000,202,1.00000,3.5000,6,0.150657,2.0000,1
4156,59,2,46.01,23.005000,145,0.00000,1.5000,3,0.000000,0.5000,1
4158,16,2,111.53,55.765000,188,1.00000,3.0000,6,0.000000,4.5000,1
4166,61,2,38.52,19.260000,143,0.50000,1.5000,3,0.000000,0.0000,0
4171,86,4,281.57,70.392500,117,0.25000,3.7500,9,0.000000,0.7500,1
4173,8,2,61.36,30.680000,195,1.00000,2.0000,3,0.000000,0.0000,0
4175,21,2,73.38,36.690000,182,1.00000,2.0000,3,0.000000,0.0000,1
4177,53,5,129.33,25.866000,149,0.20000,1.6000,6,0.015464,0.6000,0
4180,74,2,88.90,44.450000,128,0.00000,2.5000,4,0.157480,4.0000,1
4182,31,3,118.86,39.620000,171,1.00000,3.0000,7,0.042066,3.3333,0
4187,55,3,98.19,32.730000,146,0.33333,1.6667,1,0.061106,0.3333,0
4191,76,2,71.27,35.635000,125,1.00000,2.5000,4,0.000000,2.0000,1
4197,75,3,57.78,19.260000,125,0.00000,1.6667,3,0.000000,0.0000,1
4211,2,5,215.60,43.120000,197,0.60000,4.6000,16,0.013915,2.4000,1
4216,38,2,39.59,19.795000,161,0.00000,2.0000,3,0.000000,0.5000,0
4226,38,2,73.98,36.990000,161,1.00000,3.5000,6,0.095972,2.0000,0
4227,26,6,186.65,31.108333,172,0.83333,2.1667,5,0.053576,1.6667,0
4229,61,5,114.49,22.898000,137,0.20000,1.0000,3,0.000000,1.8000,0
4231,2,9,505.90,56.211111,196,0.00000,4.1111,15,0.133841,5.6667,0
4233,51,3,123.85,41.283333,147,0.00000,2.3333,6,0.000000,1.6667,1
4241,19,6,215.23,35.871667,179,0.00000,2.5000,5,0.060401,1.6667,1
4242,7,6,124.83,20.805000,191,0.16667,1.5000,5,0.052872,0.5000,0
4243,13,7,218.78,31.254286,185,1.00000,1.8571,6,0.018283,1.1429,0
4249,40,4,113.14,28.285000,157,0.00000,3.7500,6,0.000000,1.7500,0
4261,28,13,497.49,38.268462,169,0.15385,3.2308,12,0.104183,1.3077,0
4266,79,2,68.48,34.240000,118,0.00000,3.5000,6,0.000000,1.0000,1
4268,36,2,131.77,65.885000,161,1.00000,3.0000,5,0.000000,7.5000,1
4272,40,7,358.34,51.191429,156,1.00000,4.0000,9,0.153486,4.1429,1
4275,14,5,297.40,59.480000,182,1.00000,2.6000,6,0.118527,1.0000,0
4278,1,2,125.67,62.835000,195,1.00000,7.5000,10,0.159147,4.0000,1
4279,75,2,152.64,76.320000,121,1.00000,4.5000,6,0.109735,1.5000,0
4301,36,2,119.46,59.730000,159,0.50000,2.5000,5,0.090825,1.5000,1
4304,2,2,82.93,41.465000,193,0.00000,4.0000,4,0.000000,5.0000,0
4307,18,5,179.76,35.952000,176,0.20000,2.6000,9,0.000000,1.6000,0
4309,9,4,283.97,70.992500,185,1.00000,4.5000,13,0.065500,5.5000,0
4315,24,2,103.03,51.515000,170,0.00000,3.5000,6,0.000000,3.0000,1
4318,40,2,52.43,26.215000,153,1.00000,3.5000,4,0.057219,0.0000,1
4322,7,2,112.44,56.220000,186,1.00000,3.5000,6,0.000000,2.5000,1
4323,46,4,129.39,32.347500,147,0.25000,2.7500,4,0.162686,2.5000,1
4330,1,3,66.68,22.226667,191,0.00000,1.0000,1,0.044991,2.3333,0
4332,55,2,81.72,40.860000,137,0.00000,2.5000,5,0.024474,0.0000,1
4334,17,4,77.17,19.292500,175,0.50000,2.5000,6,0.046650,1.2500,1
4339,16,2,164.96,82.480000,175,1.00000,5.0000,6,0.000000,2.0000,1
4345,70,2,77.78,38.890000,121,0.50000,3.0000,4,0.119568,0.5000,1
4348,9,2,139.90,69.950000,182,1.00000,4.0000,3,0.000000,0.5000,1
4358,60,2,80.51,40.255000,131,0.50000,3.0000,5,0.000000,1.0000,1
4360,12,3,75.30,25.100000,179,0.33333,1.3333,4,0.076361,2.0000,1
4361,22,2,37.74,18.870000,169,0.00000,1.5000,3,0.092740,1.0000,1
4362,69,3,78.52,26.173333,122,0.33333,1.0000,1,0.073357,0.0000,1
4364,45,5,117.70,23.540000,145,0.00000,2.0000,6,0.000000,0.2000,0
4366,56,3,526.83,175.610000,134,0.66667,9.6667,17,0.054553,5.0000,0
4367,49,3,100.96,33.653333,141,0.33333,3.6667,6,0.120345,2.6667,1
4372,37,3,50.24,16.746667,153,0.00000,1.6667,3,0.126791,0.6667,1
4386,61,3,61.29,20.430000,128,1.00000,2.3333,3,0.000000,3.0000,0
4389,55,4,156.62,39.155000,134,0.00000,4.7500,10,0.012770,1.0000,0
4393,63,2,145.41,72.705000,126,0.00000,3.5000,6,0.089402,2.5000,1
4395,34,3,137.70,45.900000,155,0.33333,2.0000,4,0.145243,2.0000,0
4400,69,3,136.75,45.583333,119,0.66667,3.0000,3,0.000000,0.0000,1
4405,15,6,157.17,26.195000,173,0.83333,1.1667,4,0.108163,1.1667,0
4406,9,9,255.75,28.416667,179,0.11111,1.0000,4,0.058651,0.6667,0
4407,9,14,309.48,22.105714,179,0.07143,2.0000,5,0.012925,1.2857,0
4408,68,4,280.41,70.102500,120,0.50000,3.2500,9,0.055169,3.0000,1
4409,68,2,163.72,81.860000,120,0.00000,6.5000,4,0.000000,1.5000,1
4410,6,6,107.83,17.971667,182,1.00000,1.3333,6,0.074191,1.0000,0
4421,34,5,147.66,29.532000,153,0.00000,3.2000,12,0.000000,0.4000,0
